GeneID,Symbol,log2FoldChange,padj,pvalue,regulation,baseMean
4247,MGAT2,0.0608495894665517,0.470161186072741,0.290689395469174,Not significant,1237.79768625675
81556,INTS14,-0.0717828762783223,0.470161186072741,0.290655263456154,Not significant,854.63344148218
29103,DNAJC15,-0.131936613821386,0.470165973255784,0.290765790886798,Not significant,226.58214126062
3476,IGBP1,-0.0642419751363522,0.470218220689599,0.290826631580498,Not significant,1248.2092342395
29102,DROSHA,0.0696755015210597,0.47029607387127,0.290903317140978,Not significant,858.075633434245
10910,SUGT1,-0.0749742947953716,0.470444757244306,0.291023828713927,Not significant,846.084136462866
10712,ENTREP3,-0.0836660045490702,0.470726246211182,0.29128364185826,Not significant,695.172617876497
151649,PP2D1,0.184836600218958,0.470726246211182,0.291261947747297,Not significant,100.487784859089
3204,HOXA7,0.136722352291591,0.470726246211182,0.291258985078503,Not significant,197.388637490936
28986,MAGEH1,-0.340612947521605,0.470825299118996,0.291373501456969,Not significant,29.1114044328489
105375431,LOC105375431,0.0720257658720267,0.470832113023135,0.291406284731768,Not significant,928.47631221251
148137,PROSER3,-0.0934677567935733,0.471234010576494,0.291683617030784,Not significant,544.236633941791
677838,SNORA61,-0.252122437063108,0.47169280741836,0.291996220973761,Not significant,51.7144280204247
125170,MIEF2,0.094873822286094,0.471706762118041,0.292033478986318,Not significant,473.598139061386
2736,GLI2,-0.266636069354559,0.471786929755124,0.292111735114127,Not significant,53.082437085593
9380,GRHPR,-0.052020986266162,0.472007896505131,0.292310725123115,Not significant,2124.94458038733
92400,RBM18,0.101525386701396,0.472007896505131,0.292334462293676,Not significant,380.223894660495
9218,VAPA,-0.0527356908445048,0.472007896505131,0.292298798523032,Not significant,2704.09911641263
205717,USF3,0.0977018154526996,0.472094352668548,0.292416651279772,Not significant,390.42387022575
8497,PPFIA4,0.234929790019307,0.472269132136982,0.2925535638344,Not significant,64.8318658089352
112268052,LOC112268052,0.0970032321880956,0.472443279489885,0.292711037678763,Not significant,430.58784618806
4569,TRNM,0.327438600571668,0.472443279489885,0.292718770182666,Not significant,33.5107638049865
79875,THSD4,-0.110693296270138,0.472786322687756,0.292959999612307,Not significant,302.210811524907
284076,TTLL6,0.206820103066214,0.472874302775996,0.293043206440603,Not significant,85.9536525602026
5034,P4HB,0.0413516254585257,0.472901295768647,0.293088626154394,Not significant,15665.8594701994
5016,OVGP1,-0.179394838761043,0.472921472803168,0.293187210842299,Not significant,109.699101951057
256309,CCDC110,-0.45475238156949,0.472921472803168,0.293160790298697,Not significant,16.3936117567935
2125,EVPL,0.0614433361498742,0.472921472803168,0.293171758948774,Not significant,1813.28462892976
260425,MAGI3,-0.105782605190597,0.473086533009483,0.293354772575864,Not significant,334.566725943984
102723729,GPAT4-AS1,-0.374973148679187,0.473086533009483,0.293375649429069,Not significant,23.8349904416758
286319,TUSC1,-0.0763353417091941,0.473086533009483,0.293368292187075,Not significant,791.888625972931
81622,UNC93B1,-0.063857704312038,0.473125219789954,0.293428345873857,Not significant,1686.19802323459
51550,CINP,-0.0896717728312138,0.473514108257414,0.293698260448704,Not significant,486.505054612147
5538,PPT1,-0.0477101984247163,0.473765962857884,0.293883218314464,Not significant,3016.41120460237
10758,TRAF3IP2,0.0695205991992775,0.47377881573348,0.293990614510072,Not significant,859.908946499044
153,ADRB1,0.218264254690694,0.47377881573348,0.293945665835296,Not significant,88.1446620744286
100506314,GPRC5D-AS1,-0.200771625347344,0.47377881573348,0.294052843222213,Not significant,87.0501201876732
8111,GPR68,0.478681449133286,0.47377881573348,0.29406366247746,Not significant,14.3574288332248
9605,VPS9D1,0.0818925627189094,0.47377881573348,0.294036979865184,Not significant,593.862513565019
124783,SPATA32,-0.425716222572754,0.47377881573348,0.293980011411811,Not significant,18.0525620312594
2959,GTF2B,0.0840586249110794,0.473818901557268,0.294181287151505,Not significant,598.028602464073
100423004,MIR4315-1,0.315399729897699,0.473818901557268,0.294193771446887,Not significant,34.7539096943836
105372245,LOC105372245,-0.251743876323449,0.473818901557268,0.294182214268549,Not significant,54.1958366470168
57692,MAGEE1,0.271758683449908,0.473818901557268,0.294203533462995,Not significant,51.6141280135608
51522,TMEM14C,0.0580778675390067,0.473846502219201,0.294308523570052,Not significant,1703.47877238805
101928290,PLBD1-AS1,-0.188188440683082,0.473846502219201,0.294320171224461,Not significant,94.426196768118
90835,CFAP119,-0.162527655927415,0.473846502219201,0.294335668591201,Not significant,126.467850629111
23767,FLRT3,-0.135875179479787,0.473846502219201,0.294250267845627,Not significant,201.526309658034
90693,CCDC126,0.218927803216061,0.473897552129475,0.294396131310138,Not significant,71.5638647535073
132001,TAMM41,-0.128805330303463,0.474241558057389,0.294638609058831,Not significant,218.73597051153
90338,ZNF160,0.135166081320302,0.474483076282551,0.294817448380634,Not significant,224.665129786219
1806,DPYD,0.478414455429597,0.475177482098809,0.295299505446693,Not significant,17.1533329351571
2781,GNAZ,-0.406247969231068,0.475177482098809,0.295306573785833,Not significant,21.2653241490203
55240,STEAP3,-0.0903882561660174,0.47527017284463,0.295419523871158,Not significant,495.693532113602
80153,EDC3,0.0922900621865286,0.47527017284463,0.295421849338262,Not significant,657.520550104564
146705,TEPSIN,0.077349720589443,0.475315035018543,0.29547857352263,Not significant,740.470431253506
57491,AHRR,-0.107800765996787,0.475800040967348,0.295808944290281,Not significant,324.814361251209
8863,PER3,0.148850102511933,0.475804517204537,0.295840595335038,Not significant,165.445487911859
4835,NQO2,0.0933264216508219,0.475867039533191,0.295908341716762,Not significant,458.748960610731
79369,B3GNT4,-0.105696951249261,0.476070356478957,0.296063654526715,Not significant,312.81931423266
51313,GASK1B,-0.069465590618597,0.476278354100338,0.296221903159966,Not significant,1068.19046594004
64375,IKZF4,0.181099559064725,0.476457263305422,0.296362083691735,Not significant,102.057175956916
56267,KYAT3,-0.0793574417293441,0.476472776236412,0.296432023517741,Not significant,658.039470158766
5208,PFKFB2,-0.0740374837991784,0.476472776236412,0.296487367618047,Not significant,835.908753217749
56983,POGLUT1,0.127303245594819,0.476472776236412,0.296462733387816,Not significant,257.467951378945
9063,PIAS2,-0.108251144864091,0.476472776236412,0.296436124731879,Not significant,375.533040152947
10110,SGK2,-0.0709612290384343,0.476534696863706,0.296554810443577,Not significant,836.581292349627
1974,EIF4A2,0.0425923204569214,0.476747800056509,0.296774203893932,Not significant,6196.16494547601
25921,ZDHHC5,0.0499600058827269,0.476747800056509,0.296753564464649,Not significant,2432.42894079016
10810,WASF3,-0.415085585746494,0.476747800056509,0.296770345532618,Not significant,18.7148054656095
219731,PROSER2-AS1,0.239988742513343,0.477372258506032,0.297191890822133,Not significant,59.5805931461618
11218,DDX20,-0.0964292837740029,0.477408305504576,0.297243297602715,Not significant,413.072192102029
83940,TATDN1,-0.0821542643437577,0.477579572677371,0.297378907559025,Not significant,675.322694849012
64432,MRPS25,-0.0629340500805485,0.477671807729355,0.297523284683264,Not significant,1257.46670863252
131965,METTL6,-0.133067139614684,0.477671807729355,0.297474855689933,Not significant,195.021871971803
60487,TRMT11,0.10676397809715,0.477671807729355,0.297517433245234,Not significant,318.488785403069
55521,TRIM36,-0.129465145772383,0.477680511845553,0.297557688091147,Not significant,203.791469672201
25907,TMEM158,0.206074485607822,0.477874350917928,0.297707428420415,Not significant,90.4704240972699
1329,COX5B,-0.0680195943578114,0.478309775849853,0.298007710726984,Not significant,2374.15888580451
6322,SCML1,-0.0995696502950116,0.478507459371439,0.29815990824807,Not significant,359.289957252816
26589,MRPL46,-0.0954817188717927,0.478560091382142,0.298221738780851,Not significant,395.45293582733
100288842,B3GALT9,-0.171214296756534,0.47860033210402,0.298275853135086,Not significant,122.624518102111
129401,NUP35,-0.110942830581363,0.478904130661045,0.298494244283516,Not significant,291.717097944121
1759,DNM1,-0.107764822151964,0.47890781731165,0.298550420660524,Not significant,387.20029310642
8636,SSNA1,-0.0507055544610036,0.47890781731165,0.298554654949472,Not significant,2067.29849332105
526,ATP6V1B2,0.0585388059049212,0.47916955696508,0.298805042257438,Not significant,1340.36284362004
339287,MSL1,0.130671636827496,0.47916955696508,0.298798615854797,Not significant,3682.03219078855
339366,ADAMTSL5,0.0813713527498666,0.47916955696508,0.298785655891295,Not significant,651.35640188749
7784,ZP3,-0.177080295217632,0.479771312193916,0.299209399225899,Not significant,106.390059230062
115509,ZNF689,-0.153212233529732,0.479800872481241,0.299256945098117,Not significant,148.367294132934
134549,SHROOM1,0.0593376212847131,0.479930608968752,0.299366981604644,Not significant,1514.314661777
104266957,KBTBD11-OT1,-0.649052393196801,0.480070713136569,0.299483501545334,Not significant,8.77328330519494
10526,IPO8,-0.0694979033167876,0.48032982782629,0.299674288286479,Not significant,936.518368518563
57348,TTYH1,0.46399956807832,0.480518174205363,0.299820950341461,Not significant,16.5954844119208
26576,SRPK3,-0.249950527194485,0.48077504890222,0.300010397886138,Not significant,67.1910965389094
51371,POMP,0.050615493469133,0.48090466228164,0.300120456026511,Not significant,2350.63998951907
54567,DLL4,-0.314186694606456,0.481362927126219,0.300435652915144,Not significant,34.4769441019624
11276,SYNRG,0.0842682536042646,0.481370403676499,0.300469525119756,Not significant,567.018682950444
28985,MCTS1,-0.0893981602423653,0.481511367950366,0.300586728846094,Not significant,646.79168040641
54880,BCOR,-0.0927666432026129,0.481537433584495,0.30063221645337,Not significant,494.64514625726
54386,TERF2IP,0.0763700320389893,0.481923926814093,0.300902750324222,Not significant,679.104955610526
285335,SLC9C1,0.583677814772833,0.481961928156544,0.300955719244458,Not significant,10.0854447985803
79690,GAL3ST4,-0.23383580166066,0.481962424199726,0.300985270737033,Not significant,58.4420371735302
6834,SURF1,-0.0738722513982519,0.482501119769081,0.301380234681634,Not significant,753.958131172888
